MISPAR RECHEV|TAARICH HAFAKAT TAG|SUG TAV
4744481|20190826|1
4744554|20191204|1
4744636|20190812|1
4744639|20191222|1
4744674|20191212|1
4744680|20191024|1
4744708|20191223|1
4744734|20190826|1
4744737|20191226|1
4744739|20190826|1
4744769|20180820|1
4744771|20190904|1
4744776|20190814|1
4744852|20190826|1
4744854|20180828|1
4744859|20191121|1
4744868|20190826|1
4744874|20191030|1
4745074|20190826|1
4745237|20190305|1
4745360|20191028|1
4745367|20190826|1
4745403|20200109|1
4745437|20190107|1
4745508|20190826|1
4745513|20190902|1
4745533|20190131|1
4745534|20191205|1
4745573|20190918|1
4745576|20161121|1
4745579|20190826|1
4745581|20190715|1
4745636|20190826|1
4745673|20191215|1
4745674|20191219|1
4745738|20191119|1
4745759|20190826|1
4745781|20191218|1
4745814|20200109|1
4745831|20190224|1
4745854|20190826|2
4745854|20190826|2
4745864|20191010|1
4745880|20190703|1
4745952|20190729|1
4746011|20190826|1
4746072|20190618|1
4746108|20190826|1
4746166|20190716|1
4746171|20190612|1
4746173|20190826|1
4746181|20190826|1
4746230|20191103|1
4746375|20190826|1
4746376|20190826|1
4746437|20190501|1
4746459|20191027|1
4746472|20190822|1
4746534|20190805|1
4746571|20181202|1
4746637|20191117|1
4746669|20170628|1
4746676|20190826|1
4746750|20180123|1
4746759|20190911|1
4746820|20200109|1
4747017|20190826|1
4747108|20190826|1
4747112|20190902|1
4747113|20190826|1
4747137|20200107|1
4747180|20190826|1
4747252|20181113|1
4747272|20190826|1
4747337|20180311|1
4747338|20190924|1
4747364|20190729|1
4747454|20190908|1
4747514|20190826|1
4747537|20191127|1
4747538|20190826|1
4747554|20191125|1
4747559|20181016|1
4747568|20191205|1
4747571|20161107|1
4747633|20191222|1
4747732|20190826|1
4747752|20200108|1
4747768|20190826|1
4747833|20190729|1
4747839|20180617|1
4747871|20190826|1
4747880|20191003|1
4747908|20190826|1
4747933|20190826|1
4748054|20190826|1
4748072|20190826|1
4748133|20190826|1
4748154|20190826|1
4748167|20181125|1
4748167|20180621|1
4748180|20190826|1
4748181|20200108|2
4748233|20191022|1
4748261|20181203|1
4748276|20190705|1
4748280|20190826|1
4748330|20200106|1
4748335|20190826|1
4748366|20191209|1
4748374|20191126|2
4748375|20190603|1
4748437|20190826|1
4748462|20190826|1
4748579|20190826|1
4748608|20190117|1
4748613|20190826|1
4748639|20190411|1
4748676|20190826|1
4748679|20190826|1
4748775|20190826|1
4748811|20190901|1
4748839|20190602|1
4748936|20180809|1
4748963|20190527|1
4748967|20190826|1
4749013|20191031|1
4749067|20190317|1
4749074|20190822|1
4749131|20190826|1
4749132|20180806|1
4749178|20190826|1
4749181|20191118|1
4749208|20190826|1
4749211|20190730|1
4749235|20200108|1
4749333|20190826|1
4749411|20180812|1
4749414|20181203|1
4749451|20190826|1
4749468|20191230|1
4749480|20190826|1
4749513|20190826|1
4749530|20190826|1
4749617|20190709|1
4749617|20190709|1
4749617|20190709|1
4749674|20191226|1
4749711|20190826|1
4749732|20190826|1
4749733|20190904|1
4749739|20180214|1
4749754|20190124|1
4749765|20181014|1
4749771|20190826|1
4749776|20190826|1
4749830|20190812|1
4749852|20190923|1
4749874|20190606|1
4749879|20190620|1
4749968|20190903|1
4750130|20180809|1
4750133|20190826|1
4750162|20190826|1
4750175|20190826|1
4750212|20190818|1
4750213|20190505|1
4750230|20161128|1
4750261|20190826|1
4750265|20190501|2
4750308|20191126|1
4750337|20190926|1
4750354|20190826|2
4750374|20190826|1
4750410|20190826|1
4750460|20180607|1
4750581|20190805|1
4750667|20190826|1
4750675|20190905|1
4750679|20190616|1
4752772|20190826|1
4752837|20180325|1
4752854|20190826|2
4752910|20190826|1
4752910|20190826|1
4752931|20190501|1
4752932|20190826|1
4752934|20200109|1
4752971|20191229|1
4753008|20190826|1
4753032|20191023|1
4753054|20190826|1
4753079|20180515|1
4753111|20191210|1
4753118|20190826|1
4753131|20190826|1
4753154|20190826|1
4753158|20190826|1
4753235|20181014|2
4753239|20190826|1
4753311|20190826|1
4753378|20190826|1
4753379|20190826|1
4753411|20190228|1
4753432|20180415|1
4753454|20190826|1
4753474|20191216|1
4753614|20190826|1
4753632|20171112|1
4753658|20191209|1
4753731|20190320|1
4753732|20190826|1
4753754|20190826|1
4753832|20190826|1
4753854|20190114|1
4753858|20190826|2
4753860|20190226|2
4753864|20191128|1
4753871|20190826|1
4753878|20190826|1
4753930|20190908|1
4753932|20190826|1
4753937|20190808|1
4753952|20171123|2
4753969|20191028|1
4753973|20190826|1
4753974|20190826|1
4754008|20190819|1
4754037|20191201|1
4754061|20191223|1
4754063|20190826|2
4754117|20180422|1
4754211|20190826|1
4754251|20191226|1
4754258|20190919|1
4754261|20171106|1
4754264|20191030|1
4754312|20190826|1
4754367|20181230|1
4754367|20180125|1
4754461|20200105|1
4754464|20200106|1
4754512|20190826|1
4754533|20190807|1
4754654|20190826|1
4754681|20191104|1
4754837|20190826|1
4754912|20190826|1
4754927|20190826|1
4754975|20190217|1
4754980|20190826|2
4755008|20170912|1
4755037|20191218|1
4755078|20180807|1
4755078|20190826|1
4755108|20190826|1
4755111|20190826|1
4755154|20191027|1
4755171|20190826|1
4755175|20181018|1
4755212|20190616|1
4755230|20190826|1
4755231|20180702|1
4755261|20190826|2
4755263|20191126|1
4755352|20190826|1
4755375|20190826|1
4755379|20191217|1
4755451|20190826|1
4755474|20191211|1
4755475|20190826|1
4755480|20190605|1
4755528|20200109|1
4755555|20190826|1
4755561|20190826|1
4755571|20191210|1
4755581|20190826|1
4755665|20190808|1
4755681|20190806|1
4755708|20190826|1
4755732|20190801|1
4755766|20200107|1
4755811|20190227|1
4755838|20190826|2
4755913|20190514|2
4755938|20190826|1
4755961|20190826|1
4756011|20190826|1
4756014|20160710|2
4756038|20190826|2
4756058|20181024|1
4756060|20191224|1
4756063|20190529|1
4756138|20190826|2
4756158|20190826|2
4756158|20190826|2
4756179|20191225|1
4756214|20191029|1
4756238|20190826|2
4756252|20190826|1
4756281|20180606|1
4756311|20190826|1
4756312|20191229|1
4756354|20190908|1
4756366|20180703|1
4756375|20190826|1
4756408|20191024|1
4756476|20191118|1
4756580|20191222|1
4756613|20191105|1
4756637|20190410|1
4756665|20191217|2
4756665|20191210|2
4756666|20190826|1
4756674|20180228|1
4756680|20190711|1
4756735|20190626|1
4756739|20190826|1
4756778|20190826|1
4756780|20191110|1
4756852|20180711|1
4756931|20170730|1
4756967|20190826|1
4757075|20190826|1
4757138|20171023|1
4757152|20190826|2
4757167|20191224|2
4757233|20180627|1
4757265|20180726|1
4757266|20190826|2
4757269|20190729|1
4757358|20181225|1
4757361|20190826|1
4757467|20190909|1
4757472|20190826|1
4757475|20190826|1
4757508|20191007|1
4757530|20180422|1
4757563|20190724|1
4757575|20200102|1
4757632|20190225|1
4757637|20191124|1
4757669|20180315|1
4757675|20190826|1
4757738|20191128|1
4757775|20191105|1
4757808|20190826|1
4757839|20190714|1
4757869|20190911|1
4757938|20190716|1
4757952|20190812|1
4757968|20190826|2
4758011|20200108|1
4758032|20191223|1
4758037|20190826|1
4758068|20191126|1
4758069|20190109|1
4758072|20190826|1
4758127|20191125|1
4758132|20181111|1
4758173|20190826|1
4758181|20200101|1
4758260|20190826|2
4833014|20191209|1
4833033|20170717|1
4833038|20190911|1
4833109|20190826|1
4833111|20190826|2
4833119|20190826|1
4833134|20180729|1
4833158|20190826|1
4833167|20190822|1
4833233|20190826|1
4833279|20190804|2
4833314|20190812|1
4833338|20191205|1
4833363|20190828|1
4833364|20191216|1
4833431|20190826|1
4833452|20190826|1
4833476|20180131|1
4833481|20191202|1
4833561|20190826|1
4833634|20190826|1
4833639|20191210|1
4833659|20190826|2
4833714|20191113|1
4833735|20191208|1
4833775|20190826|1
4833813|20191201|1
4833858|20190826|1
4833933|20190826|1
4833952|20190808|1
4833952|20190218|1
4833974|20190606|1
4833981|20190826|1
4834076|20190826|1
4834108|20190826|1
4834171|20190826|1
4834171|20190826|1
4834237|20190826|1
4834239|20200102|1
4834274|20191219|1
4834411|20170716|1
4834430|20190903|1
4834463|20191202|1
4834466|20190703|1
4834608|20191210|1
4834617|20190826|1
4834634|20191223|1
4834764|20190403|2
4834814|20191111|1
4834834|20190919|1
4834835|20190826|1
4834851|20190513|1
4834861|20191224|1
4835034|20190826|1
4835074|20191007|1
4835075|20191006|1
4835079|20190805|1
4835081|20190826|1
4835133|20190826|1
4835136|20191229|1
4759611|20190703|1
4759636|20190819|1
4759660|20181223|2
4759734|20181230|1
4759736|20190826|1
4759752|20190826|2
4759771|20190826|1
4759780|20190826|1
4759866|20190826|1
4759932|20190826|1
4759934|20191224|1
4759967|20190826|1
4759974|20190728|1
4760051|20180913|1
4760079|20190218|1
4760152|20190728|1
4760160|20180724|1
4760179|20181115|1
4760239|20190812|1
4760267|20190623|1
4760279|20181231|1
4760280|20190826|1
4760380|20190826|1
4760569|20190826|1
4760634|20191218|1
4760663|20181121|1
4760673|20190630|1
4760681|20190826|1
4760708|20190826|1
4760737|20200105|1
4760752|20190826|1
4760759|20190910|1
4760773|20190826|1
4760776|20190826|1
4760812|20190714|1
4760873|20171122|1
4760939|20191022|1
4761014|20191210|1
4761029|20200109|1
4761063|20190317|1
4761074|20190925|1
4761165|20190826|1
4761252|20190711|1
4761263|20190826|1
4761268|20190826|1
4761331|20191201|1
4761333|20190826|1
4761354|20190826|2
4761452|20190826|1
4761454|20190826|2
4761461|20190826|1
4761467|20190808|1
4761474|20190826|1
4761474|20180617|1
4761520|20190725|1
4761554|20190826|1
4761661|20190729|1
4761676|20190826|1
4761711|20191126|1
4761731|20190826|1
4761763|20191125|1
4761768|20190826|1
4761811|20170405|1
4761829|20200109|1
4761831|20191218|1
4761838|20190731|1
4761859|20190826|1
4761871|20181220|1
4761913|20190826|1
4761952|20190826|1
4761972|20190826|1
4761980|20191124|1
4762008|20190826|1
4762014|20191022|2
4762020|20190828|1
4762130|20191215|1
4762138|20190826|1
4762138|20190826|1
4762154|20190826|1
4762165|20190910|1
4762175|20191229|1
4762337|20190912|1
4762413|20191007|1
4762471|20190328|1
4762508|20190826|1
4762519|20191126|1
4762576|20190826|1
4762611|20191222|1
4762631|20190924|1
4762636|20191226|1
4762637|20190826|1
4762732|20190826|2
4762739|20190826|1
4762768|20200102|1
4762769|20190826|1
4762808|20190826|1
4762814|20191028|1
4762869|20190826|2
4762873|20190826|2
4762912|20190911|1
4762960|20190918|1
4762966|20191117|1
4762968|20190826|1
4762972|20190606|1
4762978|20191225|1
4763072|20190522|1
4763120|20200109|1
4763130|20190826|1
4763132|20190826|1
4763167|20190822|1
4763238|20190826|2
4763262|20190826|1
4763263|20190826|1
4763269|20190220|1
4763275|20190908|2
4763280|20190430|1
4763328|20190826|1
4763338|20190826|1
4763438|20190826|1
4763439|20191114|1
4763533|20190826|1
4763538|20190826|1
4763558|20190723|1
4763571|20191223|1
4763617|20190729|1
4763668|20191214|1
4763671|20191230|1
4763712|20190826|1
4763731|20200109|1
4763738|20190826|2
4763769|20190826|1
4763771|20190826|1
4763784|20200109|1
4763832|20190826|1
4763878|20190310|1
4763968|20190826|1
4764020|20191230|1
4764132|20181125|1
4764150|20190826|1
4764211|20191027|1
4764214|20190325|1
4764230|20190908|1
4764233|20190826|2
4764254|20190826|1
4764262|20191119|1
4764312|20190729|1
4764334|20191003|1
4764452|20191202|2
4764468|20190826|1
4764474|20181017|1
4764581|20190826|1
4764661|20180128|1
4764752|20190819|1
4764765|20190124|1
4764768|20190826|1
4764781|20190826|1
4764836|20190826|1
4764881|20190826|1
4764939|20190826|2
4764981|20190826|1
4765018|20190312|1
4765074|20170124|1
4765212|20190806|1
4765239|20190826|2
4765312|20191002|1
4765332|20190826|1
4765333|20190826|1
4765431|20190611|1
4765436|20191208|1
4765469|20191024|1
4765530|20180604|1
4765534|20190826|1
4765537|20190325|1
4765571|20190313|1
4765572|20190826|1
4765612|20190212|2
4765634|20190826|1
4765634|20190826|1
4765638|20180722|1
4765766|20161120|1
4765772|20180725|2
4765773|20161205|1
4765773|20200101|1
4765837|20190826|1
4765864|20190826|1
4765868|20190925|1
4765873|20180906|1
4765911|20190826|1
4765912|20190826|1
4765932|20190826|1
4765958|20190731|1
4765963|20190826|2
4765980|20170731|1
4766050|20190826|1
4766069|20190826|2
4766111|20190103|1
4766150|20190908|2
4766168|20191029|2
4766208|20191127|1
4766265|20191002|1
4766266|20190826|1
4766268|20190702|1
4766281|20191229|1
4766332|20180208|1
4766362|20191215|1
4766411|20190106|1
4766434|20190127|1
4766436|20190731|1
4766467|20190708|1
4766473|20190926|2
4766676|20200101|1
4769632|20191113|1
4769674|20181104|1
4769730|20191126|1
4769732|20190826|2
4769735|20190826|1
4769779|20180613|1
4769811|20181029|1
4769812|20190826|1
4769833|20190826|1
4769834|20190128|1
4769875|20191216|1
4769880|20191027|2
4769932|20190826|1
4769933|20170816|1
4769979|20190826|1
4770008|20190228|1
4770072|20190826|1
4770078|20191125|1
4770078|20190826|1
4770081|20190826|1
4770112|20190826|2
4770113|20190826|2
4770133|20190826|1
4770136|20190826|1
4770269|20190826|1
4770271|20190127|1
4770337|20190306|1
4770360|20170730|1
4770368|20180614|1
4770376|20190922|1
4770414|20200106|1
4770439|20190220|1
4770509|20190826|1
4770514|20180513|1
4770530|20191027|1
4770534|20190714|1
4770564|20190826|1
4770612|20191219|1
4770714|20190826|1
4770738|20190826|1
4770759|20190826|1
4770764|20190826|1
4770771|20190625|2
4770776|20190826|1
4770864|20180829|1
4770876|20190826|2
4770933|20190923|1
4770934|20190826|1
4770954|20191027|1
4770962|20190826|1
4771014|20191107|1
4771032|20180822|1
4771035|20190826|1
4771114|20190826|1
4771171|20191201|1
4771234|20190826|1
4771257|20190826|1
4771259|20190709|1
4771260|20190826|1
4771332|20190326|1
4771333|20190204|1
4771352|20190826|1
4771431|20170726|1
4771531|20180809|1
4771539|20190826|2
4771563|20190826|1
4771566|20191204|1
4771572|20191002|1
4771611|20190826|1
4771661|20190711|1
4771668|20190724|1
4771672|20171210|1
4771680|20191028|2
4771681|20190826|1
4771713|20200101|1
4771754|20190826|1
4771759|20190822|1
4771763|20190826|1
4771772|20191209|1
4771780|20190826|1
4771866|20190815|1
4771866|20191106|1
4771874|20190826|1
4771952|20180613|1
4771958|20190716|1
4772039|20190826|2
4772073|20190826|1
4772078|20191204|1
4772108|20191118|1
4772133|20190826|1
4772134|20181018|2
4772139|20190626|1
4772266|20190826|1
4772308|20191211|1
4772314|20190826|1
4772378|20190826|2
4772380|20190826|2
4772412|20190826|1
4772414|20191119|1
4772437|20190826|1
4772452|20190826|1
4772471|20180501|1
4772480|20190729|2
4772481|20180611|1
4772539|20190826|2
4772576|20190826|1
4772580|20190826|2
4772608|20190505|1
4772630|20190826|1
4772631|20171115|1
4772633|20190826|1
4772668|20190801|1
4772773|20190826|2
4772863|20190826|1
4772874|20180515|1
4772963|20191226|1
4772965|20190915|1
4772971|20190305|1
4772974|20190828|1
4772976|20190826|1
4773030|20190902|1
4773054|20190826|1
4773073|20191211|1
4773130|20190729|1
4773136|20190826|1
4773152|20190908|1
4773154|20190731|1
4773165|20191215|1
4773174|20190826|1
4773288|20200109|1
4773332|20190826|1
4773337|20181224|1
4773354|20190826|2
4773376|20190826|1
4773417|20190826|1
4773437|20190826|1
4773463|20190826|1
4773464|20200105|1
4773468|20190826|1
4773472|20190826|1
4773511|20190528|1
4773513|20190826|1
4773538|20190826|1
4773539|20190312|1
4773579|20190826|1
4773663|20190826|1
4773673|20190826|1
4773711|20190903|1
4773711|20190207|1
4773731|20190909|1
4773769|20190625|1
4773776|20190826|2
4773912|20190519|1
4773932|20190826|1
4773934|20191121|1
4773939|20190826|1
4773981|20190826|1
4774035|20190705|1
4774151|20190826|1
4774154|20190826|2
4774159|20190826|1
4774213|20190826|2
4774230|20190226|1
4774232|20190826|1
4774235|20190811|1
4774254|20190826|1
4774274|20190826|1
4774276|20190515|1
4774408|20190826|1
4774452|20191106|1
4774466|20190826|1
4774469|20190826|1
4774538|20190826|1
4774539|20190826|2
4774552|20190826|2
4774654|20190730|1
4860069|20190728|1
4860076|20190523|1
4860114|20190702|1
4860133|20190826|2
4860163|20171105|1
4860174|20170709|1
4860179|20190826|1
4860208|20190826|1
4860312|20190826|1
4860314|20190826|1
4860337|20190826|1
4860367|20190602|1
4860469|20191124|1
4860533|20190826|1
4860572|20190113|1
4860579|20191218|1
4860671|20190826|1
4860732|20190722|1
4860752|20190826|2
4860767|20190826|1
4860774|20190826|1
4860779|20190826|1
4860779|20191118|1
4860851|20170911|1
4860871|20190826|1
4860911|20190826|1
4860933|20190826|1
4860950|20180605|1
4860978|20190826|2
4861020|20190826|1
4861039|20190826|1
4861052|20191219|1
4861060|20190826|1
4861272|20180819|1
4861279|20190826|1
4861354|20190826|1
4861363|20190826|1
4861374|20191113|2
4861432|20181223|1
4861474|20190826|1
4861507|20190603|1
4861576|20190826|1
4861633|20191104|1
4861651|20190804|1
4861661|20190826|1
4861735|20190826|1
4861737|20190717|1
4861771|20181003|1
4861833|20190826|1
4861838|20190826|2
4861839|20190916|1
4861861|20190826|1
4861868|20191226|1
4861869|20190826|1
4861912|20190826|1
4861928|20190826|1
4861938|20190826|2
4862032|20190630|1
4862038|20190826|2
4862058|20190530|1
4862063|20190826|1
4862108|20190826|1
4862111|20190826|1
4862112|20190705|2
4862139|20190826|2
4862160|20190826|1
4862208|20190826|2
4776469|20190922|1
4776474|20190826|1
4776480|20180422|1
4776539|20190919|1
4776612|20190826|1
4776667|20190826|2
4776754|20200106|1
4776759|20200107|1
4776808|20170626|1
4776813|20190826|1
4776858|20190826|2
4776858|20191225|2
4776911|20191126|1
4777011|20191028|1
4777054|20190805|2
4777066|20190826|1
4777067|20191205|1
4777068|20190826|1
4777113|20191003|1
4777129|20140810|2
4777214|20190826|1
4777259|20181017|1
4777266|20190826|1
4777278|20191226|1
4777314|20170907|1
4777350|20190501|1
4777368|20170403|1
4777371|20190826|1
4777420|20190127|1
4777434|20190630|2
4777462|20170727|1
4777508|20190826|1
4777537|20190826|1
4777554|20190826|1
4777568|20190826|1
4777678|20190826|2
4777730|20190826|1
4777732|20191010|1
4777738|20190826|1
4777768|20190826|1
4777812|20190826|1
4777830|20190826|2
4777868|20191203|1
4777880|20191223|1
4777976|20190811|1
4777981|20190925|1
4778008|20190826|2
4778235|20190826|1
4778280|20190826|1
4778281|20191215|1
4778337|20190826|1
4778368|20180214|1
4778411|20180522|1
4778431|20180708|1
4778461|20191104|1
4778573|20191030|1
4778635|20200106|1
4778667|20190826|1
4778672|20190826|2
4778731|20181114|1
4778761|20190729|2
4778776|20171023|1
4778830|20190411|1
4778869|20191201|1
4778966|20191209|1
4778971|20190826|1
4778973|20190305|1
4779039|20170122|1
4779051|20190812|1
4779052|20190813|1
4779120|20180614|1
4779131|20190826|1
4779180|20180109|1
4779311|20171030|2
4779332|20191208|1
4779379|20191208|1
4779380|20190711|2
4779437|20190120|1
4779439|20190826|1
4779467|20190826|1
4779480|20190826|2
4779512|20191217|1
4779539|20190401|1
4779579|20190826|1
4779580|20190826|2
4779608|20191223|1
4779631|20190826|1
4779674|20190826|2
4779702|20190826|1
4779737|20191223|1
4779774|20190826|1
4779836|20180312|1
4779880|20191225|1
4779908|20200105|1
4779912|20190826|2
4779979|20191217|1
